_split_row_id,_split,protein_a,protein_b,train_degree_a,train_degree_b,train_degree_sum,train_degree_abs_diff,train_degree_min,train_degree_max,train_degree_product,either_protein_seen_in_train,both_proteins_seen_in_train,pair_seen_in_train,effect_label
985,train,O95786,Q7Z434,31,9,40,22,9,31,279,1,1,1,Inhibit
986,train,O95786,Q7Z434,31,9,40,22,9,31,279,1,1,1,Enhance
987,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
988,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
989,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
990,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
991,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
992,train,O95786,Q14258,31,6,37,25,6,31,186,1,1,1,Inhibit
993,train,Q9H4E7,Q14643,2,3,5,1,2,3,6,1,1,1,Enhance
994,train,Q9H4E7,Q14643,2,3,5,1,2,3,6,1,1,1,Enhance
995,train,P35659,Q01081,1,1,2,0,1,1,1,1,1,1,Enhance
996,test,P35659,Q01081,1,1,2,0,1,1,1,1,1,1,Enhance
997,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
998,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
999,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1000,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1001,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1002,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1003,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1004,validation,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1005,validation,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1006,test,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1007,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1008,train,Q8TB45,Q9Y297,22,47,69,25,22,47,1034,1,1,1,Enhance
1009,train,Q8TB45,Q9UKB1,22,9,31,13,9,22,198,1,1,1,Enhance
1010,train,Q8TB45,Q9UKB1,22,9,31,13,9,22,198,1,1,1,Enhance
1011,train,Q8TB45,Q9UKB1,22,9,31,13,9,22,198,1,1,1,Enhance
1012,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1013,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1014,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1015,test,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1016,test,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1017,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1018,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1019,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1020,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1021,validation,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1022,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1023,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1024,train,Q8TB45,P42345,22,14,36,8,14,22,308,1,1,1,Inhibit
1025,validation,Q9NR28,P98170,0,4,4,4,0,4,0,1,0,0,Enhance
1026,train,Q9NRI5,P18848,1,4,5,3,1,4,4,1,1,1,Inhibit
1027,train,P78352,Q9Y698,6,1,7,5,1,6,6,1,1,1,Enhance
1028,train,P78352,P0DP23,6,14,20,8,6,14,84,1,1,1,Enhance
1029,train,P78352,Q13526,6,50,56,44,6,50,300,1,1,1,Enhance
1030,train,P78352,Q13526,6,50,56,44,6,50,300,1,1,1,Enhance
1031,train,P78352,Q14289,6,2,8,4,2,6,12,1,1,1,Enhance
1032,train,Q9NPF5,O43684,2,4,6,2,2,4,8,1,1,1,Inhibit
1033,validation,Q9H3Z4,P0DMV8,1,17,18,16,1,17,17,1,1,1,Enhance
1034,train,Q9H3Z4,P0DMV8,1,17,18,16,1,17,17,1,1,1,Enhance
1035,validation,Q9H3Z4,P62258,1,38,39,37,1,38,38,1,1,0,Enhance
1036,validation,Q9H3Z4,P61981,1,30,31,29,1,30,30,1,1,0,Enhance
1037,validation,Q9H3Z4,Q04917,1,24,25,23,1,24,24,1,1,0,Enhance
1038,validation,Q9H3Z4,P63104,1,46,47,45,1,46,46,1,1,0,Enhance
1039,validation,O75061,Q00610,0,3,3,3,0,3,0,1,0,0,Inhibit
1040,train,P26358,A8MW92,6,1,7,5,1,6,6,1,1,1,Enhance
1041,train,P26358,P31946,6,105,111,99,6,105,630,1,1,1,Enhance
1042,train,P26358,P61981,6,30,36,24,6,30,180,1,1,1,Enhance
1043,train,P26358,Q04917,6,24,30,18,6,24,144,1,1,1,Enhance
1044,train,Q14184,Q07866,1,2,3,1,1,2,2,1,1,1,Enhance
1045,train,Q14185,P63000,1,12,13,11,1,12,12,1,1,1,Enhance
1046,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1047,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1048,train,Q8NF50,Q9Y2L9,3,3,6,0,3,3,9,1,1,1,Inhibit
1049,validation,Q99704,P16333,2,9,11,7,2,9,18,1,1,0,Enhance
1050,test,Q99704,P08575,2,2,4,0,2,2,4,1,1,1,Enhance
1051,train,Q99704,P08575,2,2,4,0,2,2,4,1,1,1,Enhance
1052,validation,Q99704,P20936,2,10,12,8,2,10,20,1,1,0,Enhance
1053,test,Q99704,P20936,2,10,12,8,2,10,20,1,1,0,Enhance
1054,train,Q99704,O60880,2,1,3,1,1,2,2,1,1,1,Enhance
1055,train,Q16555,Q07866,4,2,6,2,2,4,8,1,1,1,Inhibit
1056,train,Q16555,O95980,4,2,6,2,2,4,8,1,1,1,Inhibit
1057,train,Q16555,O95980,4,2,6,2,2,4,8,1,1,1,Inhibit
1058,train,Q16555,Q71U36,4,5,9,1,4,5,20,1,1,1,Inhibit
1059,train,Q9BPU6,Q71U36,1,5,6,4,1,5,5,1,1,1,Enhance
1060,train,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1061,validation,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1062,train,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1063,test,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1064,validation,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1065,train,P21728,P36575,3,6,9,3,3,6,18,1,1,1,Enhance
1066,train,P35462,P21333,1,8,9,7,1,8,8,1,1,1,Enhance
1067,train,Q9NZJ0,Q86XK2,3,1,4,2,1,3,3,1,1,1,Inhibit
1068,train,Q9NZJ0,P62258,3,38,41,35,3,38,114,1,1,1,Enhance
1069,train,Q9NZJ0,P61981,3,30,33,27,3,30,90,1,1,1,Enhance
1070,train,O60941,Q12756,1,1,2,0,1,1,1,1,1,1,Inhibit
1071,test,P23919,Q92993,0,2,2,2,0,2,0,1,0,0,Enhance
1072,train,P28562,Q13309,2,15,17,13,2,15,30,1,1,1,Enhance
1073,train,P28562,Q13309,2,15,17,13,2,15,30,1,1,1,Enhance
1074,train,O14641,P53350,1,27,28,26,1,27,27,1,1,1,Enhance
1075,test,O14641,P53350,1,27,28,26,1,27,27,1,1,1,Enhance
1076,train,P63167,O43521,18,10,28,8,10,18,180,1,1,1,Inhibit
1077,train,P63167,O43521,18,10,28,8,10,18,180,1,1,1,Inhibit
1078,train,P63167,P54132,18,8,26,10,8,18,144,1,1,1,Enhance
1079,train,P63167,P51530,18,1,19,17,1,18,18,1,1,1,Enhance
1080,train,P63167,P63167,18,18,36,0,18,18,324,1,1,1,Inhibit
1081,train,P63167,P63167,18,18,36,0,18,18,324,1,1,1,Inhibit
1082,train,P63167,P63167,18,18,36,0,18,18,324,1,1,1,Inhibit
1083,train,P63167,P49959,18,6,24,12,6,18,108,1,1,1,Enhance
1084,train,P63167,O60934,18,8,26,10,8,18,144,1,1,1,Enhance
1085,train,P63167,Q92878,18,2,20,16,2,18,36,1,1,1,Enhance
1086,train,P63167,Q12888,18,9,27,9,9,18,162,1,1,1,Inhibit
1087,train,P63172,Q9Y6G9,3,1,4,2,1,3,3,1,1,1,Inhibit
1088,train,P63172,Q96D42,3,1,4,2,1,3,3,1,1,1,Inhibit
1089,train,P63172,P08100,3,1,4,2,1,3,3,1,1,1,Enhance
1090,validation,Q13627,P31946,0,105,105,105,0,105,0,1,0,0,Enhance
1091,train,Q01094,P04280,24,2,26,22,2,24,48,1,1,1,Enhance
1092,validation,Q01094,P04280,24,2,26,22,2,24,48,1,1,1,Enhance
1093,test,Q01094,P04280,24,2,26,22,2,24,48,1,1,1,Enhance
1094,train,Q01094,P04280,24,2,26,22,2,24,48,1,1,1,Enhance
1095,train,Q01094,P06400,24,22,46,2,22,24,528,1,1,1,Inhibit
1096,validation,Q01094,P06400,24,22,46,2,22,24,528,1,1,1,Inhibit
1097,train,Q01094,P06400,24,22,46,2,22,24,528,1,1,1,Enhance
1098,train,Q01094,Q15631,24,2,26,22,2,24,48,1,1,1,Enhance
1099,train,Q01094,Q15631,24,2,26,22,2,24,48,1,1,1,Enhance
1100,test,O95905,Q9NWS0,0,4,4,4,0,4,0,1,0,0,Enhance
1101,test,Q96F86,P31946,0,105,105,105,0,105,0,1,0,0,Enhance
1102,train,O00418,P0DP23,1,14,15,13,1,14,14,1,1,1,Inhibit
1103,train,P00533,P22681,29,16,45,13,16,29,464,1,1,1,Enhance
1104,test,P00533,P46108,29,24,53,5,24,29,696,1,1,0,Enhance
1105,test,P00533,P46108,29,24,53,5,24,29,696,1,1,0,Enhance
1106,test,P00533,P41240,29,9,38,20,9,29,261,1,1,0,Enhance
1107,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1108,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1109,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1110,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1111,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1112,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1113,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1114,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1115,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1116,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1117,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1118,train,P00533,P62993,29,85,114,56,29,85,2465,1,1,1,Enhance
1119,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1120,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1121,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1122,test,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1123,test,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1124,test,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1125,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1126,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1127,validation,P00533,Q06124,29,30,59,1,29,30,870,1,1,0,Enhance
1128,train,P00533,P29350,29,43,72,14,29,43,1247,1,1,1,Enhance
1129,train,P00533,Q9H299,29,2,31,27,2,29,58,1,1,1,Enhance
1130,train,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1131,test,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1132,train,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1133,test,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1134,train,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1135,train,P00533,P29353,29,24,53,5,24,29,696,1,1,1,Enhance
1136,train,P00533,P13866,29,1,30,28,1,29,29,1,1,1,Enhance
1137,validation,P00533,P42229,29,2,31,27,2,29,58,1,1,0,Enhance
1138,test,P00533,P42229,29,2,31,27,2,29,58,1,1,0,Enhance
1139,train,Q96KS0,Q16665,1,7,8,6,1,7,7,1,1,1,Inhibit
1140,train,Q96KQ7,P68431,2,82,84,80,2,82,164,1,1,1,Enhance
1141,train,Q96KQ7,P27694,2,12,14,10,2,12,24,1,1,1,Enhance
1142,train,P19525,P19525,2,2,4,0,2,2,4,1,1,1,Enhance
1143,test,P19525,P19525,2,2,4,0,2,2,4,1,1,1,Enhance
1144,validation,Q9P2K8,P49407,0,13,13,13,0,13,0,1,0,0,Inhibit
1145,validation,Q9P2K8,P32121,0,11,11,11,0,11,0,1,0,0,Inhibit
1146,test,P38919,Q9HCG8,0,0,0,0,0,0,0,0,0,0,Enhance
1147,train,P23588,O75822,1,1,2,0,1,1,1,1,1,1,Enhance
1148,train,P06730,Q13541,8,6,14,2,6,8,48,1,1,1,Inhibit
1149,train,P06730,Q9NRA8,8,1,9,7,1,8,8,1,1,1,Enhance
1150,validation,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1151,train,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1152,train,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1153,train,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1154,train,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1155,train,Q13541,P06730,6,8,14,2,6,8,48,1,1,1,Inhibit
1156,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1157,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1158,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1159,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1160,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1161,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1162,test,Q04637,P60842,2,0,2,2,0,2,0,1,0,0,Enhance
1163,train,Q04637,Q9BUB5,2,1,3,1,1,2,2,1,1,1,Enhance
1164,train,P78344,P20042,1,1,2,0,1,1,1,1,1,1,Enhance
1165,test,Q15717,Q9Y297,3,47,50,44,3,47,141,1,1,0,Enhance
1166,train,Q15717,Q96CS3,3,2,5,1,2,3,6,1,1,1,Enhance
1167,train,Q15717,Q96CS3,3,2,5,1,2,3,6,1,1,1,Enhance
1168,train,Q15717,P27348,3,20,23,17,3,20,60,1,1,1,Enhance
1169,train,P19419,O14965,1,2,3,1,1,2,2,1,1,1,Enhance
1170,train,Q92556,P16333,3,9,12,6,3,9,27,1,1,1,Enhance
1171,test,Q92556,P16333,3,9,12,6,3,9,27,1,1,1,Enhance
1172,train,Q92556,P16333,3,9,12,6,3,9,27,1,1,1,Enhance
1173,train,Q92556,P16333,3,9,12,6,3,9,27,1,1,1,Enhance
1174,train,P50402,O75531,1,40,41,39,1,40,40,1,1,1,Inhibit
1175,test,Q9HC35,Q71U36,0,5,5,5,0,5,0,1,0,0,Inhibit
1176,test,Q9HC35,Q9H4B7,0,0,0,0,0,0,0,0,0,0,Inhibit
1177,train,Q14249,P61981,2,30,32,28,2,30,60,1,1,1,Enhance
1178,train,Q14249,P61981,2,30,32,28,2,30,60,1,1,1,Enhance
1179,train,O43768,P37840,1,3,4,2,1,3,3,1,1,1,Inhibit
1180,train,Q09472,P38398,21,15,36,6,15,21,315,1,1,1,Enhance
1181,test,Q09472,Q13111,21,1,22,20,1,21,21,1,1,0,Enhance
1182,train,Q09472,P35222,21,60,81,39,21,60,1260,1,1,1,Enhance
1183,train,Q09472,Q9Y3R0,21,4,25,17,4,21,84,1,1,1,Inhibit
1184,train,Q09472,O60934,21,8,29,13,8,21,168,1,1,1,Enhance
1185,validation,Q09472,P13631,21,0,21,21,0,21,0,1,0,0,Inhibit
1186,validation,Q09472,P19793,21,17,38,4,17,21,357,1,1,0,Inhibit
1187,validation,Q09472,P10828,21,2,23,19,2,21,42,1,1,1,Inhibit
1188,train,Q99814,P08047,2,7,9,5,2,7,14,1,1,1,Inhibit
1189,train,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1190,validation,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1191,validation,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1192,validation,P29317,P16333,4,9,13,5,4,9,36,1,1,0,Enhance
1193,test,P29317,P52735,4,4,8,0,4,4,16,1,1,1,Enhance
1194,train,P29317,P52735,4,4,8,0,4,4,16,1,1,1,Enhance
1195,test,P29317,Q9UKW4,4,3,7,1,3,4,12,1,1,1,Enhance
1196,train,P29317,Q9UKW4,4,3,7,1,3,4,12,1,1,1,Enhance
1197,test,P54762,Q14451,1,4,5,3,1,4,4,1,1,0,Enhance
1198,train,P54762,P16333,1,9,10,8,1,9,9,1,1,1,Enhance
1199,test,P54753,P46108,0,24,24,24,0,24,0,1,0,0,Enhance
1200,test,P54753,P06241,0,9,9,9,0,9,0,1,0,0,Enhance
1201,test,P54753,P20936,0,10,10,10,0,10,0,1,0,0,Enhance
1202,train,O95278,Q6VVB1,1,1,2,0,1,1,1,1,1,1,Enhance
1203,validation,P07814,P04406,3,4,7,1,3,4,12,1,1,0,Enhance
1204,train,P07814,Q15366,3,1,4,2,1,3,3,1,1,1,Enhance
1205,validation,P07814,P40429,3,0,3,3,0,3,0,1,0,0,Enhance
1206,train,P07814,Q6PCB7,3,1,4,2,1,3,3,1,1,1,Enhance
1207,validation,P07814,O60506,3,0,3,3,0,3,0,1,0,0,Enhance
1208,validation,P07814,O60506,3,0,3,3,0,3,0,1,0,0,Enhance
1209,train,Q12929,O14654,1,1,2,0,1,1,1,1,1,1,Enhance
1210,train,P04626,O75131,12,1,13,11,1,12,12,1,1,1,Enhance
1211,test,P04626,P00533,12,29,41,17,12,29,348,1,1,0,Inhibit
1212,validation,P04626,P62993,12,85,97,73,12,85,1020,1,1,0,Enhance
1213,validation,P04626,P62993,12,85,97,73,12,85,1020,1,1,0,Enhance
1214,validation,P04626,P62993,12,85,97,73,12,85,1020,1,1,0,Enhance
1215,train,P04626,Q06124,12,30,42,18,12,30,360,1,1,1,Enhance
1216,train,P04626,Q06124,12,30,42,18,12,30,360,1,1,1,Enhance
1217,train,P04626,Q06124,12,30,42,18,12,30,360,1,1,1,Enhance
1218,test,P04626,Q9H299,12,2,14,10,2,12,24,1,1,1,Enhance
1219,train,P04626,Q9H299,12,2,14,10,2,12,24,1,1,1,Enhance
1220,train,P04626,P29353,12,24,36,12,12,24,288,1,1,1,Enhance
1221,train,P04626,P29353,12,24,36,12,12,24,288,1,1,1,Enhance
1222,train,P04626,P29353,12,24,36,12,12,24,288,1,1,1,Enhance
1223,validation,P04626,P29353,12,24,36,12,12,24,288,1,1,1,Enhance
1224,train,P04626,P29353,12,24,36,12,12,24,288,1,1,1,Enhance
1225,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1226,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1227,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1228,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1229,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1230,train,P21860,P62993,16,85,101,69,16,85,1360,1,1,1,Enhance
1231,test,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1232,test,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1233,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1234,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1235,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1236,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1237,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1238,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1239,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1240,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1241,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1242,train,P21860,O00459,16,12,28,4,12,16,192,1,1,1,Enhance
1243,validation,P21860,P29353,16,24,40,8,16,24,384,1,1,0,Enhance
1244,test,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1245,test,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1246,test,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1247,validation,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1248,validation,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1249,validation,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1250,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1251,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1252,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1253,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1254,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1255,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1256,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1257,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1258,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1259,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1260,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1261,train,Q15303,P42684,33,14,47,19,14,33,462,1,1,1,Enhance
1262,test,Q15303,P22681,33,16,49,17,16,33,528,1,1,0,Enhance
1263,train,Q15303,P46108,33,24,57,9,24,33,792,1,1,1,Enhance
1264,train,Q15303,P46108,33,24,57,9,24,33,792,1,1,1,Enhance
1265,train,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1266,train,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1267,test,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1268,test,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1269,train,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1270,train,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1271,validation,Q15303,P62993,33,85,118,52,33,85,2805,1,1,1,Enhance
1272,validation,Q15303,O43639,33,0,33,33,0,33,0,1,0,0,Enhance
1273,test,Q15303,P27986,33,24,57,9,24,33,792,1,1,0,Enhance
1274,test,Q15303,O00459,33,12,45,21,12,33,396,1,1,0,Enhance
1275,test,Q15303,O00459,33,12,45,21,12,33,396,1,1,0,Enhance
1276,test,Q15303,Q92569,33,1,34,32,1,33,33,1,1,0,Enhance
1277,test,Q15303,P16885,33,2,35,31,2,33,66,1,1,0,Enhance
1278,train,Q15303,Q06124,33,30,63,3,30,33,990,1,1,1,Enhance
1279,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1280,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1281,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1282,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1283,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1284,train,Q15303,P29353,33,24,57,9,24,33,792,1,1,1,Enhance
1285,test,Q15303,P12931,33,24,57,9,24,33,792,1,1,0,Enhance
1286,train,Q15303,P42224,33,15,48,18,15,33,495,1,1,1,Enhance
1287,train,Q15303,P42229,33,2,35,31,2,33,66,1,1,1,Enhance
1288,train,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1289,train,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1290,train,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1291,test,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1292,test,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1293,test,Q15303,P43405,33,7,40,26,7,33,231,1,1,1,Enhance
1294,train,Q15303,P52735,33,4,37,29,4,33,132,1,1,1,Enhance
1295,train,Q15303,Q9UKW4,33,3,36,30,3,33,99,1,1,1,Enhance
1296,train,Q15303,Q9UKW4,33,3,36,30,3,33,99,1,1,1,Enhance
1297,train,Q03468,P38398,1,15,16,14,1,15,15,1,1,1,Enhance
1298,train,Q9UJM3,P00533,4,29,33,25,4,29,116,1,1,1,Enhance
1299,train,Q9UJM3,P00533,4,29,33,25,4,29,116,1,1,1,Enhance
1300,train,Q9UJM3,P00533,4,29,33,25,4,29,116,1,1,1,Enhance
1301,train,Q9UJM3,P00533,4,29,33,25,4,29,116,1,1,1,Enhance
1302,train,Q14674,P14635,3,2,5,1,2,3,6,1,1,1,Enhance
1303,train,Q14674,Q13526,3,50,53,47,3,50,150,1,1,1,Enhance
1304,train,Q14674,Q13526,3,50,53,47,3,50,150,1,1,1,Enhance
1305,train,P03372,P03372,16,16,32,0,16,16,256,1,1,1,Inhibit
1306,validation,P03372,P27986,16,24,40,8,16,24,384,1,1,0,Enhance
1307,train,P03372,Q13526,16,50,66,34,16,50,800,1,1,1,Enhance
1308,validation,P03372,Q15459,16,0,16,16,0,16,0,1,0,0,Enhance
1309,train,P03372,P31947,16,26,42,10,16,26,416,1,1,1,Enhance
1310,test,P03372,Q13309,16,15,31,1,15,16,240,1,1,0,Enhance
1311,validation,P03372,P12931,16,24,40,8,16,24,384,1,1,0,Enhance
1312,validation,P03372,Q9UGU0,16,0,16,16,0,16,0,1,0,0,Enhance
1313,train,P03372,P31946,16,105,121,89,16,105,1680,1,1,1,Enhance
1314,train,P03372,P62258,16,38,54,22,16,38,608,1,1,1,Enhance
1315,train,P03372,P61981,16,30,46,14,16,30,480,1,1,1,Enhance
1316,train,P03372,Q04917,16,24,40,8,16,24,384,1,1,1,Enhance
1317,train,P03372,P63104,16,46,62,30,16,46,736,1,1,1,Enhance
1318,train,Q92731,Q09472,2,21,23,19,2,21,42,1,1,1,Enhance
1319,train,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Enhance
1320,test,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Enhance
1321,train,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Inhibit
1322,train,P14921,Q09472,3,21,24,18,3,21,63,1,1,1,Enhance
1323,test,P14921,Q09472,3,21,24,18,3,21,63,1,1,1,Enhance
1324,test,P43268,Q8NHY2,0,4,4,4,0,4,0,1,0,0,Inhibit
1325,train,Q9UQ84,P31947,1,26,27,25,1,26,26,1,1,1,Enhance
1326,test,Q9UPT5,Q96A65,0,0,0,0,0,0,0,0,0,0,Enhance
1327,test,Q9UPT5,Q8IYI6,0,0,0,0,0,0,0,0,0,0,Enhance
1328,train,Q15910,Q9Y297,6,47,53,41,6,47,282,1,1,1,Enhance
1329,train,Q15910,P68431,6,82,88,76,6,82,492,1,1,1,Inhibit
1330,train,Q15910,Q12972,6,2,8,4,2,6,12,1,1,1,Enhance
