_split_row_id,_split,protein_a,protein_b,train_degree_a,train_degree_b,train_degree_sum,train_degree_abs_diff,train_degree_min,train_degree_max,train_degree_product,either_protein_seen_in_train,both_proteins_seen_in_train,pair_seen_in_train,effect_label
1183,test,Q09472,Q9Y3R0,25,4,29,21,4,25,100,1,1,0,Inhibit
1184,test,Q09472,O60934,25,5,30,20,5,25,125,1,1,0,Enhance
1185,train,Q09472,P13631,25,1,26,24,1,25,25,1,1,1,Inhibit
1186,test,Q09472,P19793,25,15,40,10,15,25,375,1,1,0,Inhibit
1187,train,Q09472,P10828,25,3,28,22,3,25,75,1,1,1,Inhibit
1188,validation,Q99814,P08047,1,4,5,3,1,4,4,1,1,0,Inhibit
1189,validation,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1190,test,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1191,train,P29317,O15357,4,2,6,2,2,4,8,1,1,1,Enhance
1192,train,P29317,P16333,4,18,22,14,4,18,72,1,1,1,Enhance
1193,train,P29317,P52735,4,4,8,0,4,4,16,1,1,1,Enhance
1194,test,P29317,P52735,4,4,8,0,4,4,16,1,1,1,Enhance
1195,train,P29317,Q9UKW4,4,2,6,2,2,4,8,1,1,1,Enhance
1196,validation,P29317,Q9UKW4,4,2,6,2,2,4,8,1,1,1,Enhance
1197,train,P54762,Q14451,1,5,6,4,1,5,5,1,1,1,Enhance
1198,test,P54762,P16333,1,18,19,17,1,18,18,1,1,0,Enhance
1199,train,P54753,P46108,2,24,26,22,2,24,48,1,1,1,Enhance
1200,train,P54753,P06241,2,10,12,8,2,10,20,1,1,1,Enhance
1201,validation,P54753,P20936,2,10,12,8,2,10,20,1,1,0,Enhance
1202,train,O95278,Q6VVB1,1,1,2,0,1,1,1,1,1,1,Enhance
1203,validation,P07814,P04406,4,2,6,2,2,4,8,1,1,0,Enhance
1204,test,P07814,Q15366,4,0,4,4,0,4,0,1,0,0,Enhance
1205,validation,P07814,P40429,4,0,4,4,0,4,0,1,0,0,Enhance
1206,train,P07814,Q6PCB7,4,1,5,3,1,4,4,1,1,1,Enhance
1207,train,P07814,O60506,4,2,6,2,2,4,8,1,1,1,Enhance
1208,train,P07814,O60506,4,2,6,2,2,4,8,1,1,1,Enhance
1209,train,Q12929,O14654,1,4,5,3,1,4,4,1,1,1,Enhance
1210,train,P04626,O75131,15,1,16,14,1,15,15,1,1,1,Enhance
1211,train,P04626,P00533,15,33,48,18,15,33,495,1,1,1,Inhibit
1212,train,P04626,P62993,15,92,107,77,15,92,1380,1,1,1,Enhance
1213,train,P04626,P62993,15,92,107,77,15,92,1380,1,1,1,Enhance
1214,train,P04626,P62993,15,92,107,77,15,92,1380,1,1,1,Enhance
1215,validation,P04626,Q06124,15,42,57,27,15,42,630,1,1,1,Enhance
1216,train,P04626,Q06124,15,42,57,27,15,42,630,1,1,1,Enhance
1217,train,P04626,Q06124,15,42,57,27,15,42,630,1,1,1,Enhance
1218,train,P04626,Q9H299,15,3,18,12,3,15,45,1,1,1,Enhance
1219,train,P04626,Q9H299,15,3,18,12,3,15,45,1,1,1,Enhance
1220,validation,P04626,P29353,15,24,39,9,15,24,360,1,1,1,Enhance
1221,test,P04626,P29353,15,24,39,9,15,24,360,1,1,1,Enhance
1222,test,P04626,P29353,15,24,39,9,15,24,360,1,1,1,Enhance
1223,train,P04626,P29353,15,24,39,9,15,24,360,1,1,1,Enhance
1224,train,P04626,P29353,15,24,39,9,15,24,360,1,1,1,Enhance
1225,validation,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1226,validation,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1227,train,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1228,train,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1229,test,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1230,train,P21860,P62993,13,92,105,79,13,92,1196,1,1,1,Enhance
1231,test,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1232,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1233,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1234,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1235,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1236,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1237,test,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1238,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1239,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1240,test,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1241,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1242,train,P21860,O00459,13,14,27,1,13,14,182,1,1,1,Enhance
1243,train,P21860,P29353,13,24,37,11,13,24,312,1,1,1,Enhance
1244,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1245,validation,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1246,validation,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1247,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1248,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1249,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1250,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1251,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1252,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1253,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1254,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1255,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1256,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1257,test,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1258,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1259,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1260,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1261,train,Q15303,P42684,35,12,47,23,12,35,420,1,1,1,Enhance
1262,train,Q15303,P22681,35,14,49,21,14,35,490,1,1,1,Enhance
1263,validation,Q15303,P46108,35,24,59,11,24,35,840,1,1,0,Enhance
1264,validation,Q15303,P46108,35,24,59,11,24,35,840,1,1,0,Enhance
1265,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1266,validation,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1267,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1268,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1269,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1270,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1271,train,Q15303,P62993,35,92,127,57,35,92,3220,1,1,1,Enhance
1272,train,Q15303,O43639,35,3,38,32,3,35,105,1,1,1,Enhance
1273,test,Q15303,P27986,35,31,66,4,31,35,1085,1,1,0,Enhance
1274,test,Q15303,O00459,35,14,49,21,14,35,490,1,1,1,Enhance
1275,train,Q15303,O00459,35,14,49,21,14,35,490,1,1,1,Enhance
1276,test,Q15303,Q92569,35,1,36,34,1,35,35,1,1,0,Enhance
1277,test,Q15303,P16885,35,2,37,33,2,35,70,1,1,0,Enhance
1278,train,Q15303,Q06124,35,42,77,7,35,42,1470,1,1,1,Enhance
1279,train,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1280,train,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1281,train,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1282,train,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1283,train,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1284,test,Q15303,P29353,35,24,59,11,24,35,840,1,1,1,Enhance
1285,train,Q15303,P12931,35,27,62,8,27,35,945,1,1,1,Enhance
1286,train,Q15303,P42224,35,18,53,17,18,35,630,1,1,1,Enhance
1287,train,Q15303,P42229,35,4,39,31,4,35,140,1,1,1,Enhance
1288,validation,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1289,train,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1290,train,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1291,train,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1292,train,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1293,train,Q15303,P43405,35,8,43,27,8,35,280,1,1,1,Enhance
1294,train,Q15303,P52735,35,4,39,31,4,35,140,1,1,1,Enhance
1295,test,Q15303,Q9UKW4,35,2,37,33,2,35,70,1,1,1,Enhance
1296,train,Q15303,Q9UKW4,35,2,37,33,2,35,70,1,1,1,Enhance
1297,validation,Q03468,P38398,0,7,7,7,0,7,0,1,0,0,Enhance
1298,test,Q9UJM3,P00533,3,33,36,30,3,33,99,1,1,1,Enhance
1299,train,Q9UJM3,P00533,3,33,36,30,3,33,99,1,1,1,Enhance
1300,train,Q9UJM3,P00533,3,33,36,30,3,33,99,1,1,1,Enhance
1301,train,Q9UJM3,P00533,3,33,36,30,3,33,99,1,1,1,Enhance
1302,train,Q14674,P14635,2,1,3,1,1,2,2,1,1,1,Enhance
1303,test,Q14674,Q13526,2,48,50,46,2,48,96,1,1,1,Enhance
1304,train,Q14674,Q13526,2,48,50,46,2,48,96,1,1,1,Enhance
1305,train,P03372,P03372,17,17,34,0,17,17,289,1,1,1,Inhibit
1306,train,P03372,P27986,17,31,48,14,17,31,527,1,1,1,Enhance
1307,test,P03372,Q13526,17,48,65,31,17,48,816,1,1,0,Enhance
1308,test,P03372,Q15459,17,0,17,17,0,17,0,1,0,0,Enhance
1309,validation,P03372,P31947,17,21,38,4,17,21,357,1,1,0,Enhance
1310,train,P03372,Q13309,17,14,31,3,14,17,238,1,1,1,Enhance
1311,validation,P03372,P12931,17,27,44,10,17,27,459,1,1,0,Enhance
1312,validation,P03372,Q9UGU0,17,0,17,17,0,17,0,1,0,0,Enhance
1313,train,P03372,P31946,17,96,113,79,17,96,1632,1,1,1,Enhance
1314,train,P03372,P62258,17,46,63,29,17,46,782,1,1,1,Enhance
1315,train,P03372,P61981,17,38,55,21,17,38,646,1,1,1,Enhance
1316,train,P03372,Q04917,17,24,41,7,17,24,408,1,1,1,Enhance
1317,train,P03372,P63104,17,67,84,50,17,67,1139,1,1,1,Enhance
1318,train,Q92731,Q09472,2,25,27,23,2,25,50,1,1,1,Enhance
1319,train,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Enhance
1320,test,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Enhance
1321,train,P14921,Q8NHY2,3,4,7,1,3,4,12,1,1,1,Inhibit
1322,test,P14921,Q09472,3,25,28,22,3,25,75,1,1,1,Enhance
1323,train,P14921,Q09472,3,25,28,22,3,25,75,1,1,1,Enhance
1324,train,P43268,Q8NHY2,2,4,6,2,2,4,8,1,1,1,Inhibit
1325,train,Q9UQ84,P31947,1,21,22,20,1,21,21,1,1,1,Enhance
1326,train,Q9UPT5,Q96A65,2,1,3,1,1,2,2,1,1,1,Enhance
1327,train,Q9UPT5,Q8IYI6,2,1,3,1,1,2,2,1,1,1,Enhance
1328,train,Q15910,Q9Y297,7,43,50,36,7,43,301,1,1,1,Enhance
1329,train,Q15910,P68431,7,62,69,55,7,62,434,1,1,1,Inhibit
1330,train,Q15910,Q12972,7,2,9,5,2,7,14,1,1,1,Enhance
1331,train,Q15910,Q09028,7,1,8,6,1,7,7,1,1,1,Inhibit
1332,test,Q15910,Q15022,7,3,10,4,3,7,21,1,1,1,Inhibit
1333,train,P15311,P68133,4,12,16,8,4,12,48,1,1,1,Enhance
1334,train,P15311,Q8TDY4,4,2,6,2,2,4,8,1,1,1,Enhance
1335,test,P15311,P15311,4,4,8,0,4,4,16,1,1,0,Inhibit
1336,train,P15311,P07332,4,1,5,3,1,4,4,1,1,1,Enhance
1337,test,P15311,P27986,4,31,35,27,4,31,124,1,1,0,Enhance
1338,test,P15311,Q13277,4,1,5,3,1,4,4,1,1,0,Enhance
1339,test,Q9Y624,P41240,0,11,11,11,0,11,0,1,0,0,Enhance
1340,train,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1341,test,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1342,validation,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1343,train,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1344,train,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1345,train,Q13158,Q92851,8,4,12,4,4,8,32,1,1,1,Enhance
1346,train,Q13158,O00429,8,3,11,5,3,8,24,1,1,1,Enhance
1347,train,Q13158,O00429,8,3,11,5,3,8,24,1,1,1,Enhance
1348,train,Q13158,O00429,8,3,11,5,3,8,24,1,1,1,Enhance
1349,train,Q9UNN5,Q92830,2,2,4,0,2,2,4,1,1,1,Enhance
1350,validation,Q9UNN5,P55072,2,10,12,8,2,10,20,1,1,1,Inhibit
1351,train,Q9UNN5,P55072,2,10,12,8,2,10,20,1,1,1,Inhibit
1352,test,Q9UNN5,P55072,2,10,12,8,2,10,20,1,1,1,Inhibit
1353,validation,Q9BXW9,P51587,3,20,23,17,3,20,60,1,1,1,Enhance
1354,train,Q9BXW9,P51587,3,20,23,17,3,20,60,1,1,1,Enhance
1355,train,Q9BXW9,O43524,3,9,12,6,3,9,27,1,1,1,Enhance
1356,train,O15287,P51587,3,20,23,17,3,20,60,1,1,1,Enhance
1357,train,O15287,P51587,3,20,23,17,3,20,60,1,1,1,Enhance
1358,train,O15287,O43542,3,1,4,2,1,3,3,1,1,1,Enhance
1359,test,P09467,Q04206,0,14,14,14,0,14,0,1,0,0,Inhibit
1360,validation,P09467,Q9UNE7,0,21,21,21,0,21,0,1,0,0,Inhibit
1361,train,Q5XUX0,Q12834,3,5,8,2,3,5,15,1,1,1,Inhibit
1362,train,Q5XUX0,P12830,3,10,13,7,3,10,30,1,1,1,Inhibit
1363,train,Q9UKT5,Q9UKT5,6,6,12,0,6,6,36,1,1,1,Enhance
1364,train,Q9UKT5,P62258,6,46,52,40,6,46,276,1,1,1,Enhance
1365,train,Q969H0,P24864,27,1,28,26,1,27,27,1,1,1,Inhibit
1366,test,Q969H0,Q13526,27,48,75,21,27,48,1296,1,1,0,Enhance
1367,train,Q6DN72,Q06124,1,42,43,41,1,42,42,1,1,1,Enhance
1368,test,P39748,P12004,2,15,17,13,2,15,30,1,1,1,Enhance
1369,train,P39748,P12004,2,15,17,13,2,15,30,1,1,1,Enhance
1370,test,P39748,P12004,2,15,17,13,2,15,30,1,1,1,Enhance
1371,validation,Q96AC1,Q8WUP2,1,0,1,1,0,1,0,1,0,0,Enhance
1372,validation,Q92915,Q99250,2,1,3,1,1,2,2,1,1,1,Enhance
1373,train,Q92915,Q99250,2,1,3,1,1,2,2,1,1,1,Enhance
1374,train,Q92915,Q9UQD0,2,1,3,1,1,2,2,1,1,1,Enhance
1375,test,Q92915,Q9UQD0,2,1,3,1,1,2,2,1,1,1,Enhance
1376,train,P11362,P46108,3,24,27,21,3,24,72,1,1,1,Enhance
1377,train,P11362,P19174,3,49,52,46,3,49,147,1,1,1,Enhance
1378,train,P11362,P40763,3,20,23,17,3,20,60,1,1,1,Enhance
1379,test,P21802,P63104,0,67,67,67,0,67,0,1,0,0,Enhance
1380,test,P07954,P15336,2,0,2,2,0,2,0,1,0,0,Enhance
1381,test,P07954,P0C0S5,2,1,3,1,1,2,2,1,1,0,Enhance
1382,train,P07954,Q06330,2,2,4,0,2,2,4,1,1,1,Inhibit
1383,train,P07954,Q06330,2,2,4,0,2,2,4,1,1,1,Enhance
1384,validation,P07954,P63104,2,67,69,65,2,67,134,1,1,0,Enhance
1385,train,Q86V87,P27348,1,22,23,21,1,22,22,1,1,1,Enhance
1386,train,Q13451,P31749,3,13,16,10,3,13,39,1,1,1,Inhibit
1387,test,Q13451,P31749,3,13,16,10,3,13,39,1,1,1,Inhibit
1388,test,Q13451,P07900,3,55,58,52,3,55,165,1,1,0,Enhance
1389,train,Q13451,P04150,3,8,11,5,3,8,24,1,1,1,Enhance
1390,train,Q13451,O60346,3,1,4,2,1,3,3,1,1,1,Inhibit
1391,test,Q13451,O60346,3,1,4,2,1,3,3,1,1,1,Inhibit
1392,train,Q13045,Q07666,1,1,2,0,1,1,1,1,1,1,Enhance
1393,train,P21333,P24385,8,4,12,4,4,8,32,1,1,1,Inhibit
1394,train,P21333,P24385,8,4,12,4,4,8,32,1,1,1,Inhibit
1395,train,P36888,P06241,6,10,16,4,6,10,60,1,1,1,Enhance
1396,train,P36888,P06241,6,10,16,4,6,10,60,1,1,1,Enhance
1397,test,P36888,P06241,6,10,16,4,6,10,60,1,1,1,Enhance
1398,train,P36888,Q13322,6,2,8,4,2,6,12,1,1,1,Enhance
1399,validation,P36888,Q13322,6,2,8,4,2,6,12,1,1,1,Enhance
1400,train,P36888,P62993,6,92,98,86,6,92,552,1,1,1,Enhance
1401,test,P36888,P62993,6,92,98,86,6,92,552,1,1,1,Enhance
1402,train,P36888,P62993,6,92,98,86,6,92,552,1,1,1,Enhance
1403,validation,P36888,Q06124,6,42,48,36,6,42,252,1,1,0,Enhance
1404,test,P36888,P12931,6,27,33,21,6,27,162,1,1,1,Enhance
1405,train,P36888,P12931,6,27,33,21,6,27,162,1,1,1,Enhance
1406,validation,P35916,P46108,10,24,34,14,10,24,240,1,1,1,Enhance
1407,train,P35916,P46108,10,24,34,14,10,24,240,1,1,1,Enhance
1408,train,P35916,P46108,10,24,34,14,10,24,240,1,1,1,Enhance
1409,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1410,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1411,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1412,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1413,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1414,train,P35916,P62993,10,92,102,82,10,92,920,1,1,1,Enhance
1415,train,P35916,P29353,10,24,34,14,10,24,240,1,1,1,Enhance
1416,train,P35916,P29353,10,24,34,14,10,24,240,1,1,1,Enhance
1417,train,Q8TF40,P07900,3,55,58,52,3,55,165,1,1,1,Enhance
1418,train,Q8TF40,P07900,3,55,58,52,3,55,165,1,1,1,Enhance
1419,validation,Q8TF40,P07900,3,55,58,52,3,55,165,1,1,1,Enhance
1420,test,Q8TF40,P07900,3,55,58,52,3,55,165,1,1,1,Enhance
1421,train,Q8TF40,P07900,3,55,58,52,3,55,165,1,1,1,Enhance
1422,train,P01100,Q8NHM5,2,1,3,1,1,2,2,1,1,1,Inhibit
1423,test,P01100,Q8IWV7,2,0,2,2,0,2,0,1,0,0,Inhibit
1424,validation,P58012,Q00987,1,32,33,31,1,32,32,1,1,0,Enhance
1425,train,P58012,P63279,1,4,5,3,1,4,4,1,1,1,Inhibit
1426,train,Q08050,P30304,6,10,16,4,6,10,60,1,1,1,Enhance
1427,train,Q08050,P30304,6,10,16,4,6,10,60,1,1,1,Enhance
1428,train,Q08050,Q13526,6,48,54,42,6,48,288,1,1,1,Enhance
1429,train,Q08050,Q13526,6,48,54,42,6,48,288,1,1,1,Enhance
1430,train,P32314,Q9Y297,2,43,45,41,2,43,86,1,1,1,Enhance
1431,train,P32314,Q9Y297,2,43,45,41,2,43,86,1,1,1,Enhance
1432,train,Q12778,P46940,7,9,16,2,7,9,63,1,1,1,Enhance
1433,train,Q12778,P31947,7,21,28,14,7,21,147,1,1,1,Enhance
1434,train,Q12778,P31947,7,21,28,14,7,21,147,1,1,1,Enhance
1435,train,Q12778,Q13309,7,14,21,7,7,14,98,1,1,1,Enhance
1436,test,Q12778,P31946,7,96,103,89,7,96,672,1,1,1,Inhibit
1437,train,Q12778,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
1438,test,Q12778,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
1439,train,Q12778,P61981,7,38,45,31,7,38,266,1,1,1,Enhance
1440,train,Q12778,P63104,7,67,74,60,7,67,469,1,1,1,Enhance
1441,validation,O43524,Q92793,9,21,30,12,9,21,189,1,1,0,Enhance
1442,test,O43524,P45983,9,3,12,6,3,9,27,1,1,1,Enhance
1443,train,O43524,P45983,9,3,12,6,3,9,27,1,1,1,Enhance
1444,train,O43524,P45983,9,3,12,6,3,9,27,1,1,1,Enhance
1445,train,O43524,P45983,9,3,12,6,3,9,27,1,1,1,Enhance
1446,test,O43524,Q00987,9,32,41,23,9,32,288,1,1,1,Enhance
1447,train,O43524,Q00987,9,32,41,23,9,32,288,1,1,1,Enhance
1448,train,O43524,Q00987,9,32,41,23,9,32,288,1,1,1,Enhance
1449,train,O43524,Q13309,9,14,23,5,9,14,126,1,1,1,Inhibit
1450,test,O43524,Q13309,9,14,23,5,9,14,126,1,1,1,Inhibit
1451,test,O43524,Q13309,9,14,23,5,9,14,126,1,1,1,Inhibit
1452,test,O43524,Q13309,9,14,23,5,9,14,126,1,1,1,Inhibit
1453,test,O43524,P31946,9,96,105,87,9,96,864,1,1,0,Enhance
1454,test,O43524,P31946,9,96,105,87,9,96,864,1,1,0,Enhance
1455,validation,P21462,P25098,0,5,5,5,0,5,0,1,0,0,Inhibit
1456,train,Q16658,P68133,4,12,16,8,4,12,48,1,1,1,Enhance
1457,train,Q16658,Q96PY5,4,1,5,3,1,4,4,1,1,1,Inhibit
1458,train,P02794,P61073,1,5,6,4,1,5,5,1,1,1,Enhance
1459,test,Q8IVP5,P11142,1,3,4,2,1,3,3,1,1,0,Inhibit
1460,test,Q8IVP5,Q9H492,1,3,4,2,1,3,3,1,1,0,Inhibit
1461,test,Q8IVP5,Q9H492,1,3,4,2,1,3,3,1,1,0,Enhance
1462,validation,Q8IVP5,Q9GZQ8,1,6,7,5,1,6,6,1,1,1,Inhibit
1463,train,Q8IVP5,Q9GZQ8,1,6,7,5,1,6,6,1,1,1,Enhance
1464,validation,Q8IVP5,Q9GZQ8,1,6,7,5,1,6,6,1,1,1,Inhibit
1465,train,P35637,P35637,4,4,8,0,4,4,16,1,1,1,Inhibit
1466,train,P35637,Q92973,4,2,6,2,2,4,8,1,1,1,Inhibit
1467,test,P35637,Q92973,4,2,6,2,2,4,8,1,1,1,Inhibit
1468,train,P35637,Q92973,4,2,6,2,2,4,8,1,1,1,Inhibit
1469,train,O15117,Q13094,9,32,41,23,9,32,288,1,1,1,Enhance
1470,train,O15117,Q13094,9,32,41,23,9,32,288,1,1,1,Enhance
1471,test,O15117,Q13094,9,32,41,23,9,32,288,1,1,1,Enhance
1472,test,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1473,train,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1474,test,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1475,train,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1476,validation,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1477,train,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1478,train,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1479,validation,O15117,P16333,9,18,27,9,9,18,162,1,1,1,Enhance
1480,train,O15117,O43639,9,3,12,6,3,9,27,1,1,1,Enhance
1481,train,O15117,O43639,9,3,12,6,3,9,27,1,1,1,Enhance
1482,train,O15117,P43403,9,23,32,14,9,23,207,1,1,1,Enhance
1483,train,Q5VWT5,Q13094,2,32,34,30,2,32,64,1,1,1,Enhance
1484,train,Q5VWT5,Q13094,2,32,34,30,2,32,64,1,1,1,Enhance
1485,train,Q9NPG1,Q9ULK5,1,1,2,0,1,1,1,1,1,1,Inhibit
1486,train,Q9UM11,P25054,4,10,14,6,4,10,40,1,1,1,Inhibit
1487,train,Q9UM11,P25054,4,10,14,6,4,10,40,1,1,1,Inhibit
1488,test,Q9UM11,P30260,4,3,7,1,3,4,12,1,1,1,Enhance
1489,train,Q9UM11,P30260,4,3,7,1,3,4,12,1,1,1,Enhance
1490,test,Q9UM11,P30260,4,3,7,1,3,4,12,1,1,1,Enhance
1491,train,Q13283,Q13283,2,2,4,0,2,2,4,1,1,1,Inhibit
1492,train,Q13480,Q06124,3,42,45,39,3,42,126,1,1,1,Enhance
1493,test,Q13480,Q06124,3,42,45,39,3,42,126,1,1,1,Enhance
1494,test,Q9UQC2,P46109,11,3,14,8,3,11,33,1,1,1,Enhance
1495,train,Q9UQC2,P46109,11,3,14,8,3,11,33,1,1,1,Enhance
1496,train,Q9UQC2,P04626,11,15,26,4,11,15,165,1,1,1,Inhibit
1497,test,Q9UQC2,P62993,11,92,103,81,11,92,1012,1,1,1,Inhibit
1498,train,Q9UQC2,P62993,11,92,103,81,11,92,1012,1,1,1,Inhibit
1499,train,Q9UQC2,P62993,11,92,103,81,11,92,1012,1,1,1,Inhibit
1500,validation,Q9UQC2,P62993,11,92,103,81,11,92,1012,1,1,1,Inhibit
1501,train,Q9UQC2,Q06124,11,42,53,31,11,42,462,1,1,1,Enhance
1502,train,Q9UQC2,Q06124,11,42,53,31,11,42,462,1,1,1,Enhance
1503,train,Q9UQC2,Q06124,11,42,53,31,11,42,462,1,1,1,Inhibit
1504,train,Q9UQC2,Q06124,11,42,53,31,11,42,462,1,1,1,Enhance
1505,test,Q9UQC2,Q06124,11,42,53,31,11,42,462,1,1,1,Enhance
1506,train,Q9UQC2,P29353,11,24,35,13,11,24,264,1,1,1,Inhibit
1507,validation,Q9UQC2,P29353,11,24,35,13,11,24,264,1,1,1,Inhibit
1508,train,Q9UQC2,P31946,11,96,107,85,11,96,1056,1,1,1,Enhance
1509,train,Q9UQC2,P31946,11,96,107,85,11,96,1056,1,1,1,Enhance
1510,train,P60520,Q9Y4P1,2,6,8,4,2,6,12,1,1,1,Inhibit
1511,train,P60520,Q9Y4P1,2,6,8,4,2,6,12,1,1,1,Inhibit
1512,train,Q9H706,P62993,3,92,95,89,3,92,276,1,1,1,Enhance
1513,train,Q9H706,P62993,3,92,95,89,3,92,276,1,1,1,Enhance
1514,train,Q9H706,Q06124,3,42,45,39,3,42,126,1,1,1,Enhance
1515,validation,Q75VX8,P62993,2,92,94,90,2,92,184,1,1,1,Enhance
1516,train,Q75VX8,P62993,2,92,94,90,2,92,184,1,1,1,Enhance
1517,validation,Q75VX8,P62993,2,92,94,90,2,92,184,1,1,1,Enhance
1518,train,Q75VX8,Q06124,2,42,44,40,2,42,84,1,1,1,Enhance
1519,train,P41250,Q00653,2,4,6,2,2,4,8,1,1,1,Enhance
1520,train,P41250,Q00653,2,4,6,2,2,4,8,1,1,1,Enhance
1521,test,P15976,O15379,2,9,11,7,2,9,18,1,1,1,Enhance
1522,train,P15976,O15379,2,9,11,7,2,9,18,1,1,1,Enhance
1523,train,P15976,P56524,2,2,4,0,2,2,4,1,1,1,Enhance
1524,validation,P15976,P56524,2,2,4,0,2,2,4,1,1,1,Enhance
1525,train,P23769,Q969H0,1,27,28,26,1,27,27,1,1,1,Enhance
1526,test,P23771,Q969H0,1,27,28,26,1,27,27,1,1,0,Enhance
1527,train,P23771,P10809,1,1,2,0,1,1,1,1,1,1,Enhance
1528,validation,Q8WXI9,Q16576,0,0,0,0,0,0,0,0,0,0,Enhance
1529,train,Q92538,Q9Y297,3,43,46,40,3,43,129,1,1,1,Enhance
